customer_id,gender,senior_citizen,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-14545,Female,1,35,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,79.21,2572.45,5,No
CUST-14546,Female,0,72,Month-to-month,DSL,No,No,Yes,Credit card,71.17,4625.27,5,No
CUST-14547,Female,0,46,Month-to-month,Fiber optic,No,No,Yes,Electronic check,86.33,3885.24,2,Yes
CUST-14548,Female,0,26,Month-to-month,Fiber optic,No,No,Yes,Electronic check,93.79,2429.3,1,Yes
CUST-14549,Female,0,28,Month-to-month,No,No,Yes,No,Bank transfer,34.35,969.37,2,No
CUST-14550,Male,1,26,One year,DSL,No,No,No,Bank transfer,39.98,967.86,3,No
CUST-14551,Male,0,16,Month-to-month,Fiber optic,Yes,No,No,Electronic check,77.69,1268.77,1,No
CUST-14552,Male,0,48,Two year,Fiber optic,No,Yes,Yes,Electronic check,101.21,4672.0,0,No
CUST-14553,Female,0,10,Month-to-month,No,Yes,Yes,No,Electronic check,18.0,163.33,1,No
CUST-14554,Female,0,27,One year,Fiber optic,Yes,Yes,Yes,Electronic check,62.67,1758.36,1,No
CUST-14555,Male,0,4,Month-to-month,DSL,Yes,No,Yes,Mailed check,49.46,198.64,5,No
CUST-14556,Male,1,51,Month-to-month,No,No,Yes,Yes,Bank transfer,33.37,1675.4,6,Yes
CUST-14557,Female,0,27,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,100.9,2468.34,1,No
CUST-14558,Female,0,6,One year,No,Yes,No,Yes,Bank transfer,44.66,241.72,1,No
CUST-14559,Female,0,63,Two year,No,No,No,No,Electronic check,19.86,1232.34,0,No
CUST-14560,Male,0,22,Month-to-month,DSL,No,No,Yes,Mailed check,33.83,767.92,3,No
CUST-14561,Male,0,7,Month-to-month,No,No,Yes,No,Electronic check,28.95,202.06,2,No
CUST-14562,Male,0,72,One year,Fiber optic,No,No,No,Bank transfer,77.91,5052.91,1,No
CUST-14563,Male,0,19,Month-to-month,No,No,No,No,Electronic check,23.83,450.76,1,No
CUST-14564,Female,0,12,Two year,DSL,Yes,Yes,Yes,Bank transfer,48.98,559.76,1,No
CUST-14565,Male,0,29,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,63.34,1686.71,2,No
CUST-14566,Female,0,8,Two year,DSL,No,No,No,Credit card,73.23,598.61,2,No
CUST-14567,Female,1,16,One year,DSL,Yes,No,Yes,Electronic check,44.72,705.87,1,Yes
CUST-14568,Male,0,58,Month-to-month,No,No,Yes,Yes,Mailed check,31.79,1859.57,5,No
CUST-14569,Male,0,20,One year,DSL,Yes,No,No,Electronic check,55.24,1021.72,0,No
CUST-14570,Female,0,33,Month-to-month,DSL,Yes,No,No,Electronic check,46.13,1396.59,1,No
CUST-14571,Male,0,60,One year,No,Yes,Yes,Yes,Mailed check,18.0,1055.35,2,No
CUST-14572,Male,0,19,Two year,Fiber optic,Yes,Yes,Yes,Credit card,63.6,1183.32,0,No
CUST-14573,Female,0,11,One year,Fiber optic,Yes,No,Yes,Bank transfer,69.19,751.43,4,No
CUST-14574,Female,0,38,Month-to-month,No,Yes,No,Yes,Electronic check,18.0,691.96,3,No
CUST-14575,Female,0,7,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,84.31,589.93,1,No
CUST-14576,Male,0,10,Month-to-month,DSL,No,No,No,Bank transfer,68.37,684.67,2,No
CUST-14577,Male,1,5,One year,Fiber optic,Yes,Yes,No,Electronic check,105.75,489.77,2,Yes
CUST-14578,Male,0,57,One year,Fiber optic,No,Yes,Yes,Mailed check,77.67,4262.4,1,No
CUST-14579,Male,1,25,Month-to-month,DSL,No,Yes,Yes,Electronic check,61.35,1518.41,1,No
CUST-14580,Male,0,39,One year,Fiber optic,No,No,No,Bank transfer,67.5,2573.86,1,No
CUST-14581,Female,0,11,One year,Fiber optic,Yes,Yes,No,Mailed check,102.83,1069.63,2,Yes
CUST-14582,Male,0,32,One year,DSL,No,No,Yes,Electronic check,36.56,1218.76,0,No
CUST-14583,Female,0,33,Month-to-month,DSL,Yes,No,No,Mailed check,54.78,1664.87,3,Yes
CUST-14584,Female,0,72,Month-to-month,No,No,No,No,Bank transfer,18.0,1355.87,1,No
CUST-14585,Female,0,37,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,55.36,2083.61,0,No
CUST-14586,Male,0,45,Two year,DSL,Yes,Yes,No,Credit card,49.95,2223.91,2,No
CUST-14587,Male,0,27,Two year,No,Yes,No,No,Bank transfer,26.26,651.57,0,No
CUST-14588,Female,0,1,Two year,Fiber optic,No,Yes,No,Electronic check,110.78,109.07,0,Yes
CUST-14589,Male,0,30,Month-to-month,No,Yes,No,Yes,Credit card,24.62,674.42,1,No
CUST-14590,Female,0,21,One year,No,Yes,No,No,Bank transfer,32.06,699.95,0,No
CUST-14591,Male,0,20,Two year,Fiber optic,Yes,No,Yes,Electronic check,87.54,1650.64,0,No
CUST-14592,Male,0,16,Month-to-month,Fiber optic,No,No,Yes,Electronic check,82.79,1271.53,2,Yes
CUST-14593,Female,0,20,Month-to-month,DSL,No,Yes,Yes,Mailed check,56.7,1128.86,7,No
CUST-14594,Female,0,14,Month-to-month,DSL,No,Yes,Yes,Electronic check,46.92,593.1,4,Yes
CUST-14595,Male,0,42,One year,DSL,No,No,No,Credit card,53.0,2184.54,3,No
CUST-14596,Female,0,9,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,104.2,944.61,1,Yes
CUST-14597,Male,0,72,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,79.7,5343.14,3,No
CUST-14598,Female,0,39,Month-to-month,No,No,No,No,Mailed check,18.0,648.02,1,No
CUST-14599,Female,0,50,One year,DSL,No,Yes,Yes,Credit card,42.8,2082.34,1,No
CUST-14600,Female,0,10,Two year,Fiber optic,No,No,No,Credit card,98.84,969.08,2,No
CUST-14601,Female,0,15,One year,DSL,No,Yes,No,Electronic check,54.45,788.83,0,No
CUST-14602,Male,0,26,Two year,DSL,No,No,Yes,Electronic check,43.88,1077.3,1,No
CUST-14603,Female,0,24,One year,Fiber optic,No,Yes,No,Bank transfer,72.52,1673.46,1,No
CUST-14604,Male,0,39,Two year,Fiber optic,No,No,No,Electronic check,86.1,3179.48,1,No
CUST-14605,Male,0,24,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,103.67,2332.46,3,No
CUST-14606,Male,0,72,Two year,Fiber optic,Yes,Yes,Yes,Electronic check,72.95,5099.31,3,No
CUST-14607,Male,0,10,Two year,Fiber optic,No,No,Yes,Credit card,70.6,677.3,2,No
CUST-14608,Female,0,8,One year,No,Yes,No,Yes,Bank transfer,18.0,139.0,1,No
CUST-14609,Male,0,15,Month-to-month,Fiber optic,No,No,No,Electronic check,78.47,1059.44,0,No
CUST-14610,Male,1,20,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,69.25,1390.36,2,No
CUST-14611,Male,0,53,Month-to-month,DSL,Yes,No,Yes,Credit card,41.49,1994.33,2,No
CUST-14612,Female,0,32,Month-to-month,Fiber optic,No,No,Yes,Credit card,87.37,2603.02,2,No
CUST-14613,Female,0,1,Month-to-month,Fiber optic,No,No,No,Mailed check,91.94,93.83,5,Yes
CUST-14614,Female,0,1,Month-to-month,DSL,No,No,Yes,Credit card,74.41,77.96,2,Yes
CUST-14615,Male,1,21,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,70.84,1560.12,7,No
CUST-14616,Male,0,17,Two year,Fiber optic,No,No,No,Mailed check,83.22,1398.96,1,No
CUST-14617,Female,0,22,One year,DSL,Yes,No,Yes,Mailed check,75.08,1550.95,1,No
CUST-14618,Female,0,20,Two year,No,No,Yes,No,Credit card,32.48,666.04,0,No
CUST-14619,Female,0,69,Month-to-month,DSL,Yes,Yes,No,Electronic check,55.94,3850.1,4,No
CUST-14620,Female,0,47,Month-to-month,No,No,Yes,Yes,Mailed check,28.22,1389.8,4,Yes
CUST-14621,Female,0,15,Month-to-month,Fiber optic,No,No,No,Electronic check,70.86,1044.2,2,No
CUST-14622,Female,1,24,Two year,DSL,No,No,Yes,Electronic check,32.58,765.34,4,No
CUST-14623,Male,1,19,Month-to-month,DSL,Yes,No,No,Electronic check,47.65,820.77,1,Yes
CUST-14624,Male,0,2,One year,Fiber optic,No,No,No,Electronic check,84.5,157.02,3,No
CUST-14625,Male,1,16,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,102.78,1644.53,4,No
CUST-14626,Male,0,16,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,65.28,1095.77,2,No
CUST-14627,Male,0,13,Month-to-month,Fiber optic,No,No,No,Credit card,49.13,620.39,0,No
CUST-14628,Female,1,16,Month-to-month,DSL,Yes,Yes,Yes,Credit card,54.87,794.01,1,No
CUST-14629,Male,0,19,Month-to-month,Fiber optic,No,No,Yes,Mailed check,67.73,1235.31,3,Yes
CUST-14630,Male,0,34,Two year,No,No,No,No,Credit card,28.59,893.31,3,No
CUST-14631,Male,0,14,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,111.2,1625.16,4,Yes
CUST-14632,Male,0,58,Month-to-month,No,No,No,Yes,Mailed check,29.16,1558.27,0,No
CUST-14633,Male,0,10,Month-to-month,Fiber optic,No,No,Yes,Electronic check,95.01,871.86,1,Yes
CUST-14634,Male,0,51,Two year,Fiber optic,No,Yes,No,Bank transfer,80.72,3987.62,4,No
CUST-14635,Female,0,30,One year,Fiber optic,No,No,No,Electronic check,91.31,2688.11,1,No
CUST-14636,Female,0,8,One year,DSL,No,No,No,Mailed check,46.44,374.33,1,No
CUST-14637,Male,0,19,Month-to-month,DSL,Yes,No,Yes,Electronic check,48.96,888.56,2,Yes
CUST-14638,Female,0,70,Two year,Fiber optic,No,No,Yes,Bank transfer,87.84,6360.94,4,No
CUST-14639,Female,0,10,Month-to-month,No,Yes,Yes,No,Electronic check,24.49,242.39,2,No
CUST-14640,Female,0,72,One year,Fiber optic,Yes,No,No,Credit card,85.58,5589.53,1,No
CUST-14641,Male,0,34,Two year,DSL,Yes,No,Yes,Mailed check,74.55,2294.34,3,No
CUST-14642,Female,0,30,Month-to-month,DSL,Yes,No,Yes,Bank transfer,39.76,1157.35,4,No
CUST-14643,Male,0,33,Month-to-month,Fiber optic,No,No,Yes,Mailed check,69.56,2217.1,2,Yes
CUST-14644,Male,1,18,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,90.04,1568.67,3,No
CUST-14645,Male,0,11,Month-to-month,DSL,No,No,No,Credit card,59.95,599.18,2,Yes
CUST-14646,Female,0,25,Month-to-month,DSL,No,No,Yes,Mailed check,54.04,1226.61,1,No
CUST-14647,Male,0,31,Month-to-month,Fiber optic,No,No,No,Mailed check,84.22,2373.49,3,No
CUST-14648,Male,0,35,Month-to-month,DSL,No,No,Yes,Bank transfer,60.37,2134.23,3,No
CUST-14649,Male,0,34,One year,Fiber optic,Yes,Yes,Yes,Credit card,86.46,2910.76,2,No
CUST-14650,Male,0,41,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,66.78,2520.33,1,No
CUST-14651,Female,0,72,One year,DSL,Yes,Yes,Yes,Bank transfer,66.08,4589.87,0,No
CUST-14652,Male,1,29,Month-to-month,Fiber optic,Yes,No,No,Electronic check,74.96,2263.93,3,Yes
CUST-14653,Male,0,56,Month-to-month,DSL,No,No,Yes,Credit card,67.4,3435.98,4,No
CUST-14654,Male,0,36,Month-to-month,DSL,No,No,Yes,Credit card,51.94,1736.06,6,No
CUST-14655,Male,0,72,Two year,No,No,Yes,No,Credit card,24.65,1700.9,3,No
CUST-14656,Male,1,26,Month-to-month,Fiber optic,No,No,Yes,Electronic check,84.93,2065.52,4,No
CUST-14657,Female,1,24,One year,DSL,No,No,Yes,Electronic check,77.25,1712.67,0,No
CUST-14658,Male,0,54,Two year,DSL,No,Yes,Yes,Mailed check,55.08,3110.86,0,No
CUST-14659,Male,0,54,One year,DSL,Yes,No,No,Electronic check,50.16,2749.19,2,No
CUST-14660,Female,0,19,Month-to-month,No,No,No,No,Electronic check,18.0,345.21,2,No
CUST-14661,Female,0,35,Month-to-month,Fiber optic,No,No,Yes,Electronic check,86.41,3144.72,5,Yes
CUST-14662,Male,0,41,One year,Fiber optic,Yes,No,No,Electronic check,81.78,3111.76,2,No
CUST-14663,Male,0,40,One year,DSL,No,No,No,Electronic check,41.78,1727.24,1,No
CUST-14664,Male,1,33,One year,No,No,Yes,No,Mailed check,21.1,729.18,1,No
CUST-14665,Female,0,4,One year,No,Yes,Yes,No,Mailed check,28.63,113.13,5,No
CUST-14666,Male,0,40,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,33.84,1401.69,4,No
CUST-14667,Male,0,41,One year,Fiber optic,No,No,Yes,Bank transfer,91.58,3838.84,1,No
CUST-14668,Female,0,34,One year,Fiber optic,No,Yes,No,Bank transfer,80.53,2594.83,0,Yes
CUST-14669,Male,0,18,Two year,Fiber optic,No,No,Yes,Electronic check,105.52,1804.18,2,No
CUST-14670,Male,0,66,One year,Fiber optic,Yes,No,Yes,Electronic check,53.67,3546.87,1,No
CUST-14671,Female,0,11,Month-to-month,DSL,No,Yes,Yes,Credit card,27.33,295.44,2,Yes
CUST-14672,Male,0,54,One year,Fiber optic,No,Yes,Yes,Electronic check,94.95,4910.81,3,No
CUST-14673,Female,0,10,One year,Fiber optic,No,No,Yes,Credit card,71.8,651.25,0,Yes
CUST-14674,Female,0,50,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,70.92,3203.71,4,Yes
CUST-14675,Male,0,11,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,77.99,784.73,4,Yes
CUST-14676,Female,0,48,Month-to-month,DSL,No,Yes,Yes,Credit card,56.71,2615.01,3,No
CUST-14677,Female,1,72,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,94.56,6155.24,1,No
CUST-14678,Female,1,72,One year,No,No,No,No,Bank transfer,19.69,1307.48,0,No
CUST-14679,Male,0,65,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,86.32,5864.79,0,No
CUST-14680,Male,0,26,One year,No,Yes,No,Yes,Credit card,19.58,492.53,0,No
CUST-14681,Male,0,15,Month-to-month,Fiber optic,No,Yes,No,Electronic check,64.2,1001.56,3,No
CUST-14682,Female,0,23,Two year,Fiber optic,Yes,No,Yes,Electronic check,86.14,1839.51,0,No
CUST-14683,Male,0,52,One year,Fiber optic,Yes,No,Yes,Electronic check,105.22,5218.51,1,No
CUST-14684,Female,0,40,One year,DSL,No,No,Yes,Bank transfer,49.58,1984.53,4,No
CUST-14685,Female,0,72,Month-to-month,No,Yes,Yes,No,Electronic check,32.23,2432.77,2,No
CUST-14686,Female,0,17,Two year,Fiber optic,No,Yes,Yes,Credit card,76.15,1300.98,2,No
CUST-14687,Male,0,72,Month-to-month,No,No,No,Yes,Electronic check,29.19,2175.96,1,No
CUST-14688,Male,0,24,One year,Fiber optic,Yes,No,Yes,Electronic check,78.6,1711.62,1,No
CUST-14689,Female,0,10,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,93.93,888.15,4,Yes
CUST-14690,Male,0,32,Month-to-month,DSL,Yes,Yes,Yes,Credit card,61.74,2039.63,3,No
CUST-14691,Male,0,39,One year,Fiber optic,No,No,Yes,Bank transfer,73.09,2789.14,5,No
CUST-14692,Female,0,61,Month-to-month,Fiber optic,No,No,Yes,Electronic check,57.16,3227.13,2,No
CUST-14693,Female,0,17,Month-to-month,No,No,Yes,Yes,Bank transfer,37.25,586.09,3,No
CUST-14694,Female,0,32,Month-to-month,No,No,No,No,Mailed check,28.08,910.87,4,No
CUST-14695,Female,1,26,Month-to-month,Fiber optic,No,No,No,Credit card,83.39,2002.79,1,Yes
CUST-14696,Male,0,19,Two year,Fiber optic,No,No,No,Electronic check,82.57,1529.06,1,No
CUST-14697,Male,1,72,One year,DSL,No,No,Yes,Electronic check,52.94,3533.95,1,No
CUST-14698,Male,0,39,Month-to-month,Fiber optic,No,No,Yes,Electronic check,88.13,3200.78,0,Yes
CUST-14699,Male,0,2,One year,No,No,Yes,No,Credit card,29.49,56.59,3,No
CUST-14700,Female,0,32,One year,Fiber optic,No,No,Yes,Credit card,85.79,2519.29,2,Yes
CUST-14701,Male,0,5,One year,Fiber optic,Yes,No,Yes,Electronic check,85.45,426.8,2,No
CUST-14702,Female,0,30,One year,No,No,Yes,Yes,Mailed check,33.05,917.03,0,No
CUST-14703,Female,1,6,Month-to-month,DSL,Yes,No,No,Bank transfer,42.21,256.49,2,Yes
CUST-14704,Female,0,39,Month-to-month,No,No,No,No,Electronic check,18.0,686.69,5,Yes
CUST-14705,Male,0,5,One year,Fiber optic,No,No,Yes,Electronic check,89.85,427.67,2,No
CUST-14706,Male,0,11,One year,DSL,Yes,No,Yes,Electronic check,68.28,745.23,1,No
CUST-14707,Female,0,46,One year,Fiber optic,No,Yes,No,Bank transfer,85.73,3790.52,4,No
CUST-14708,Female,0,26,Month-to-month,DSL,No,Yes,Yes,Credit card,49.13,1165.51,2,Yes
CUST-14709,Male,0,7,Two year,Fiber optic,Yes,Yes,No,Electronic check,89.11,590.34,4,No
CUST-14710,Male,0,71,Month-to-month,DSL,No,No,Yes,Electronic check,57.69,4008.7,2,Yes
CUST-14711,Female,0,18,One year,DSL,Yes,Yes,Yes,Mailed check,79.71,1313.68,1,No
CUST-14712,Female,0,21,Month-to-month,Fiber optic,No,Yes,No,Mailed check,112.75,2390.99,3,No
CUST-14713,Male,0,23,One year,Fiber optic,No,Yes,No,Electronic check,74.11,1625.21,2,No
CUST-14714,Male,0,42,Two year,DSL,No,Yes,No,Electronic check,42.27,1652.4,1,No
CUST-14715,Female,0,20,Month-to-month,No,No,No,Yes,Electronic check,28.56,514.79,4,Yes
CUST-14716,Female,0,23,One year,DSL,No,No,No,Electronic check,66.12,1388.14,1,No
CUST-14717,Female,0,57,One year,Fiber optic,Yes,No,No,Credit card,98.97,5278.19,0,No
CUST-14718,Male,0,52,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,87.03,4322.24,0,No
CUST-14719,Male,0,22,Month-to-month,DSL,No,Yes,No,Credit card,43.67,886.84,3,No
CUST-14720,Female,0,23,One year,No,No,No,No,Credit card,19.2,433.54,0,No
CUST-14721,Female,0,1,Month-to-month,Fiber optic,No,Yes,No,Mailed check,92.78,86.2,5,No
CUST-14722,Female,0,30,Month-to-month,DSL,No,Yes,Yes,Credit card,55.5,1736.87,1,No
CUST-14723,Male,0,47,Two year,Fiber optic,Yes,No,No,Electronic check,87.6,4054.4,0,No
CUST-14724,Male,0,19,One year,Fiber optic,Yes,Yes,No,Bank transfer,70.07,1357.36,0,Yes
CUST-14725,Male,0,64,One year,DSL,Yes,No,Yes,Credit card,27.25,1679.79,1,No
CUST-14726,Male,0,5,One year,DSL,No,No,No,Bank transfer,86.26,401.44,4,No
CUST-14727,Female,0,12,Month-to-month,Fiber optic,No,No,Yes,Mailed check,113.11,1313.11,1,Yes
CUST-14728,Male,0,60,One year,Fiber optic,No,Yes,No,Bank transfer,90.36,5214.91,3,No
CUST-14729,Female,1,46,Month-to-month,DSL,Yes,No,Yes,Electronic check,45.55,2081.77,2,No
CUST-14730,Female,0,4,Month-to-month,Fiber optic,No,No,Yes,Electronic check,89.83,372.45,3,No
CUST-14731,Female,0,5,One year,DSL,Yes,No,No,Electronic check,56.86,265.97,0,Yes
CUST-14732,Female,0,40,Two year,DSL,No,Yes,No,Electronic check,31.1,1137.61,0,No
CUST-14733,Male,0,34,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,102.92,3524.65,2,No
CUST-14734,Female,0,21,Two year,DSL,Yes,No,Yes,Bank transfer,67.27,1271.44,1,No
CUST-14735,Male,0,62,One year,DSL,Yes,Yes,No,Credit card,60.38,3815.5,1,No
CUST-14736,Male,0,15,Month-to-month,DSL,Yes,Yes,No,Bank transfer,58.06,878.88,2,Yes
CUST-14737,Male,0,2,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,68.38,140.03,2,No
CUST-14738,Male,0,42,Month-to-month,Fiber optic,No,No,Yes,Electronic check,51.8,1987.66,6,Yes
CUST-14739,Female,1,48,One year,Fiber optic,No,No,No,Electronic check,86.25,3852.32,1,No
CUST-14740,Male,0,15,Month-to-month,Fiber optic,No,No,Yes,Mailed check,81.88,1206.98,6,Yes
CUST-14741,Male,0,9,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,92.79,792.59,1,No
CUST-14742,Male,0,2,Month-to-month,DSL,No,Yes,No,Bank transfer,51.29,105.33,4,No
CUST-14743,Male,0,25,Two year,DSL,No,No,Yes,Mailed check,77.37,1873.79,1,Yes
CUST-14744,Female,0,33,Month-to-month,DSL,Yes,No,No,Credit card,67.28,2141.37,4,Yes
CUST-14745,Male,1,51,Month-to-month,No,No,No,Yes,Electronic check,18.99,898.6,1,Yes
CUST-14746,Female,1,34,Month-to-month,DSL,Yes,No,No,Credit card,42.03,1406.73,1,No
CUST-14747,Male,0,16,Month-to-month,DSL,No,No,Yes,Bank transfer,59.08,899.79,1,No
CUST-14748,Female,0,30,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,92.76,2692.69,3,Yes
CUST-14749,Male,0,53,One year,Fiber optic,Yes,No,Yes,Mailed check,100.33,5002.3,1,No
CUST-14750,Male,0,33,One year,No,Yes,No,No,Mailed check,29.13,952.92,2,No
CUST-14751,Male,0,48,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,86.94,4280.28,3,Yes
CUST-14752,Female,1,9,Two year,DSL,No,Yes,No,Credit card,50.92,413.9,1,No
CUST-14753,Female,0,41,Month-to-month,Fiber optic,No,No,Yes,Electronic check,98.38,3769.88,1,Yes
CUST-14754,Male,0,34,Two year,Fiber optic,No,Yes,No,Bank transfer,62.48,2127.8,2,No
CUST-14755,Female,0,19,Month-to-month,No,No,No,Yes,Electronic check,38.69,739.59,1,No
CUST-14756,Female,0,53,Two year,Fiber optic,No,No,Yes,Mailed check,80.81,4043.75,5,No
CUST-14757,Male,1,72,Two year,Fiber optic,No,Yes,No,Bank transfer,65.01,4413.45,1,No
CUST-14758,Male,0,4,Two year,DSL,No,No,Yes,Electronic check,47.42,191.96,1,No
CUST-14759,Female,0,20,Month-to-month,No,No,Yes,Yes,Electronic check,19.84,390.36,1,No
CUST-14760,Female,1,24,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,86.31,1985.07,3,Yes
CUST-14761,Female,0,25,Two year,DSL,No,No,Yes,Electronic check,60.91,1383.03,0,No
CUST-14762,Male,0,15,Month-to-month,Fiber optic,No,No,Yes,Electronic check,101.04,1512.5,2,Yes
CUST-14763,Male,0,5,Month-to-month,Fiber optic,No,Yes,No,Electronic check,93.6,441.74,1,No
CUST-14764,Male,0,21,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,59.82,1239.24,1,No
CUST-14765,Male,0,24,Month-to-month,Fiber optic,No,No,Yes,Mailed check,80.0,1936.07,0,No
CUST-14766,Female,0,20,Month-to-month,Fiber optic,No,No,Yes,Electronic check,84.29,1634.3,1,No
CUST-14767,Male,0,25,Month-to-month,DSL,No,No,Yes,Electronic check,65.89,1545.15,3,No
CUST-14768,Male,1,30,One year,No,Yes,Yes,No,Electronic check,25.01,699.4,1,Yes
CUST-14769,Male,0,22,Month-to-month,No,No,No,Yes,Electronic check,18.0,398.27,3,Yes
CUST-14770,Male,1,15,Month-to-month,DSL,Yes,No,No,Electronic check,35.52,550.82,1,Yes
CUST-14771,Female,1,25,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,68.91,1803.61,3,Yes
CUST-14772,Male,0,32,Two year,No,No,Yes,Yes,Electronic check,18.95,618.88,0,No
CUST-14773,Female,0,26,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,88.45,2277.51,0,No
CUST-14774,Male,0,72,One year,No,Yes,No,Yes,Electronic check,29.95,2220.54,1,No
CUST-14775,Male,0,34,One year,DSL,No,No,Yes,Mailed check,61.06,1989.94,0,No
CUST-14776,Male,0,25,One year,Fiber optic,No,Yes,Yes,Credit card,90.54,2336.8,0,No
CUST-14777,Female,0,13,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,99.07,1242.25,4,No
CUST-14778,Male,0,13,One year,DSL,Yes,No,Yes,Electronic check,39.36,506.2,1,No
CUST-14779,Male,0,20,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,53.03,981.65,5,No
CUST-14780,Female,0,20,One year,DSL,Yes,No,No,Electronic check,40.86,796.48,5,No
CUST-14781,Female,0,20,Month-to-month,DSL,Yes,Yes,No,Mailed check,50.6,962.62,4,No
CUST-14782,Male,0,35,Two year,DSL,No,No,Yes,Bank transfer,66.51,2223.03,3,No
CUST-14783,Female,0,52,Month-to-month,DSL,No,Yes,No,Credit card,50.52,2600.0,1,Yes
CUST-14784,Female,1,42,Month-to-month,DSL,Yes,Yes,Yes,Credit card,55.95,2425.83,5,No
CUST-14785,Male,1,38,One year,Fiber optic,No,No,Yes,Electronic check,66.93,2604.13,1,No
CUST-14786,Female,0,12,Month-to-month,DSL,No,Yes,No,Credit card,55.79,637.59,2,No
CUST-14787,Male,0,58,Month-to-month,DSL,Yes,No,Yes,Electronic check,56.38,3303.03,4,No
CUST-14788,Male,0,13,Two year,DSL,Yes,Yes,Yes,Mailed check,57.57,735.01,0,No
CUST-14789,Female,0,31,One year,No,No,No,Yes,Mailed check,18.0,531.35,1,No
CUST-14790,Male,0,37,One year,DSL,Yes,Yes,Yes,Electronic check,44.25,1696.69,2,Yes
CUST-14791,Female,0,59,Month-to-month,Fiber optic,No,No,No,Electronic check,112.07,6110.63,4,Yes
CUST-14792,Female,0,72,Month-to-month,DSL,No,Yes,No,Credit card,66.98,4922.56,3,No
CUST-14793,Male,0,19,Month-to-month,DSL,Yes,No,Yes,Electronic check,67.53,1195.53,1,No
CUST-14794,Male,0,29,One year,Fiber optic,Yes,No,Yes,Bank transfer,74.43,2231.63,0,No
CUST-14795,Male,1,55,One year,Fiber optic,No,No,Yes,Credit card,77.16,4278.61,2,No
CUST-14796,Female,0,72,Month-to-month,Fiber optic,No,No,No,Electronic check,118.83,8296.58,2,No
CUST-14797,Male,0,21,Month-to-month,Fiber optic,No,No,No,Electronic check,83.98,1607.58,2,No
CUST-14798,Male,1,12,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,52.02,578.64,4,No
CUST-14799,Female,0,7,Month-to-month,DSL,No,Yes,Yes,Electronic check,32.23,208.64,1,No
CUST-14800,Female,0,4,Month-to-month,No,No,No,Yes,Electronic check,27.71,112.42,3,No
CUST-14801,Female,0,14,Month-to-month,DSL,No,No,No,Mailed check,70.65,982.49,1,No
CUST-14802,Male,1,48,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,75.8,3393.49,2,No
CUST-14803,Female,0,50,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,119.75,5719.11,4,No
CUST-14804,Female,0,34,Month-to-month,DSL,No,No,Yes,Electronic check,42.93,1381.39,6,Yes
CUST-14805,Female,0,20,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,55.53,1108.26,3,No
CUST-14806,Male,0,35,Two year,Fiber optic,No,Yes,Yes,Bank transfer,63.73,2117.92,0,Yes
